2.15574229691877,3.77872574484339
2.17664695507833,3.77648069867678
2.17826797385621,3.58125014854427
2.18702147525677,3.77577523130464
2.18422035480859,3.58116356845769
2.19262371615313,3.9798292165351
2.19589169000934,3.77751786775316
2.22016806722689,3.97992768016297
2.23664132319594,3.97968806916706
2.23884220354809,3.77876479076479
2.24771241830065,3.97952703505645
2.25378151260504,3.97943875732111
2.26638655462185,4.17980637544274
2.26732026143791,3.97824361259655
2.28443821973234,4.1819637269049
2.28319327731092,3.97901094983448
2.29253034547152,4.1785186316951
2.30672268907563,4.37795569136746
2.31820728291316,4.37728953399542
2.32100840336134,4.17935217723453
2.32240896358543,4.57836923860453
2.33454715219421,4.37755097190391
2.33921568627451,4.78675222816399
2.34284676833696,4.5792920050175
2.34295051353875,4.98334674475851
2.35685237057786,4.78594112931368
2.35602240896359,4.37723860453272
2.36349206349206,4.57858838962582
2.36302521008403,4.98230608607079
2.362558356676,4.7864126984127
2.36862745098039,5.18436363636364
2.37432306255836,4.57861234190646
2.37469654528478,4.98276020711315
2.37723089235694,4.78548626723417
2.37936507936508,5.18345878957644
2.38403361344538,4.57730651048298
2.38496732026144,4.98300783233404
2.3875350140056,4.78604940157881
2.38730158730159,5.38498327815975
2.39337068160598,5.18434403623709
2.39010270774977,4.37674289109583
2.39103641456583,4.98065087853323
2.39430438842204,4.5784643069349
2.39943977591036,4.78525235548765
2.40444177671068,5.18366444759722
2.40644257703081,4.98133425932357
2.40844337735094,5.38610178616901
2.4125116713352,4.98283405483406
2.41531279178338,5.3845758424582
2.41764705882353,5.18390017825312
2.42418300653595,4.9811669637552
2.42745098039216,5.58404278074866
2.43211951447246,5.38582870724047
2.43398692810457,5.18316339869281
2.44472455648926,5.18350632374162
2.45032679738562,5.38497401825744
2.44985994397759,5.58309294626942
2.45826330532213,5.78510975299211
2.46433239962652,5.58250810627281
2.46806722689076,5.9847354214413
2.47320261437908,5.386229352347
2.47771553065671,5.78378700166936
2.48172268907563,5.58138171632289
2.48627450980392,5.78407843137255
2.49223985890653,5.9862693414066
2.48767507002801,5.58316679399032
2.49934640522876,5.78388829471183
2.50261437908497,5.986229352347
2.51195144724556,5.78467543785191
2.51241830065359,6.18173737373737
2.52175536881419,6.38473881673882
2.52222222222222,5.98467368875925
2.52315592903828,6.18158119005178
2.52875816993464,5.98518360071301
